source,target,type,weight
926535049,248426373,Directed,1
345944506,248426373,Directed,1
4249561767,805908125408751616,Directed,1
1686757266,805908125408751616,Directed,1
345944506,805908125408751616,Directed,1
400393919,291028871,Directed,1
231187264,291028871,Directed,1
3404645212,291028871,Directed,1
1524419966,291028871,Directed,1
3193917928,291028871,Directed,1
75919854,291028871,Directed,1
831804464,900078444,Directed,1
592007767,900078444,Directed,1
1040695459,900078444,Directed,1
625979067,900078444,Directed,1
621285612,900078444,Directed,1
181709561,900078444,Directed,1
344992558,900078444,Directed,1
169122143,900078444,Directed,1
626328552,900078444,Directed,1
2163310968,900078444,Directed,1
1524419966,900078444,Directed,1
1543913862,900078444,Directed,1
636429203,900078444,Directed,1
903639980,900078444,Directed,1
1558004148,900078444,Directed,1
345944506,900078444,Directed,1
1339439076,900078444,Directed,1
2289439224,900078444,Directed,1
461280342,262342538,Directed,1
425096207,262342538,Directed,1
930518624,262342538,Directed,1
67318883,262342538,Directed,1
592007767,262342538,Directed,1
114288729,262342538,Directed,1
203065438,262342538,Directed,1
2601258594,262342538,Directed,1
345310824,262342538,Directed,1
335553215,262342538,Directed,1
452944514,262342538,Directed,1
1941673615,262342538,Directed,1
2413096084,262342538,Directed,1
1040695459,262342538,Directed,1
69729458,262342538,Directed,1
400393919,262342538,Directed,1
233548506,262342538,Directed,1
701362882429263872,262342538,Directed,1
322233579,262342538,Directed,1
411064560,262342538,Directed,1
1363013874,262342538,Directed,1
598187305,262342538,Directed,1
181709561,262342538,Directed,1
797971200,262342538,Directed,1
371736833,262342538,Directed,1
4759048456,262342538,Directed,1
849339692,262342538,Directed,1
106853150,262342538,Directed,1
533536556,262342538,Directed,1
2566158898,262342538,Directed,1
350224188,262342538,Directed,1
231187264,262342538,Directed,1
2723185474,262342538,Directed,1
2940722500,262342538,Directed,1
795078984,262342538,Directed,1
3404645212,262342538,Directed,1
169122143,262342538,Directed,1
47148388,262342538,Directed,1
626328552,262342538,Directed,1
2163310968,262342538,Directed,1
1524419966,262342538,Directed,1
108036479,262342538,Directed,1
1543913862,262342538,Directed,1
1092215178,262342538,Directed,1
227821453,262342538,Directed,1
250912657,262342538,Directed,1
636429203,262342538,Directed,1
891177368,262342538,Directed,1
903639980,262342538,Directed,1
175334832,262342538,Directed,1
1558004148,262342538,Directed,1
4124637371,262342538,Directed,1
798600121,262342538,Directed,1
551174114,262342538,Directed,1
1339439076,262342538,Directed,1
3193917928,262342538,Directed,1
2289439224,262342538,Directed,1
138098169,262342538,Directed,1
704783919930068994,755316620,Directed,1
2422623238,755316620,Directed,1
831804464,755316620,Directed,1
452944514,755316620,Directed,1
195830419,755316620,Directed,1
4249561767,755316620,Directed,1
574221482,755316620,Directed,1
625979067,755316620,Directed,1
400393919,755316620,Directed,1
344161473,755316620,Directed,1
1004909329,755316620,Directed,1
774339360,755316620,Directed,1
294753579,755316620,Directed,1
345944506,755316620,Directed,1
1308602820,755316620,Directed,1
4893140956,755316620,Directed,1
796800012122521600,755316620,Directed,1
501944828,755316620,Directed,1
2422623238,227821453,Directed,1
401477209,227821453,Directed,1
2333848675,227821453,Directed,1
1031704176,227821453,Directed,1
335553215,227821453,Directed,1
69729458,227821453,Directed,1
621285612,227821453,Directed,1
344992558,227821453,Directed,1
532567918,227821453,Directed,1
2163310968,227821453,Directed,1
108036479,227821453,Directed,1
891177368,227821453,Directed,1
401477209,250912657,Directed,1
2747566647,250912657,Directed,1
53332060,250912657,Directed,1
237300872,250912657,Directed,1
475746939,250912657,Directed,1
621285612,250912657,Directed,1
764021907171663872,250912657,Directed,1
350224188,250912657,Directed,1
2163310968,250912657,Directed,1
2289439224,250912657,Directed,1
697562296059588608,1686757266,Directed,1
2422623238,1686757266,Directed,1
820685731450552322,1686757266,Directed,1
401477209,1686757266,Directed,1
4040881750,1686757266,Directed,1
2333848675,1686757266,Directed,1
335553215,1686757266,Directed,1
195830419,1686757266,Directed,1
1040695459,1686757266,Directed,1
4249561767,1686757266,Directed,1
625979067,1686757266,Directed,1
344161473,1686757266,Directed,1
236918471,1686757266,Directed,1
344992558,1686757266,Directed,1
3404645212,1686757266,Directed,1
1543913862,1686757266,Directed,1
345944506,1686757266,Directed,1
798600121,1686757266,Directed,1
1308602820,1686757266,Directed,1
796800012122521600,1686757266,Directed,1
75919854,1686757266,Directed,1
501944828,1686757266,Directed,1
2333848675,790997126243385344,Directed,1
195830419,790997126243385344,Directed,1
574221482,790997126243385344,Directed,1
3108464907,790997126243385344,Directed,1
755316620,790997126243385344,Directed,1
344992558,961120148,Directed,1
3248658911,961120148,Directed,1
169122143,961120148,Directed,1
237300872,2788562244,Directed,1
322233579,2788562244,Directed,1
621285612,2788562244,Directed,1
344992558,2788562244,Directed,1
3248658911,2788562244,Directed,1
2163310968,2788562244,Directed,1
926535049,2788562244,Directed,1
67318883,252055450,Directed,1
53332060,252055450,Directed,1
69729458,252055450,Directed,1
630367566,252055450,Directed,1
532567918,252055450,Directed,1
1524419966,252055450,Directed,1
108036479,252055450,Directed,1
1031704176,446467995,Directed,1
237300872,446467995,Directed,1
621285612,446467995,Directed,1
764021907171663872,446467995,Directed,1
2163310968,446467995,Directed,1
2333848675,289576860,Directed,1
452944514,289576860,Directed,1
551174114,289576860,Directed,1
425096207,552038301,Directed,1
831804464,552038301,Directed,1
843246206,552038301,Directed,1
1363013874,552038301,Directed,1
986846172,552038301,Directed,1
1524419966,552038301,Directed,1
345944506,552038301,Directed,1
138098169,552038301,Directed,1
501944828,552038301,Directed,1
2422623238,972451742,Directed,1
288246284,972451742,Directed,1
831804464,972451742,Directed,1
4040881750,972451742,Directed,1
237300872,972451742,Directed,1
1941673615,972451742,Directed,1
195830419,972451742,Directed,1
574221482,972451742,Directed,1
701362882429263872,972451742,Directed,1
1004909329,972451742,Directed,1
774339360,972451742,Directed,1
294753579,972451742,Directed,1
3404645212,972451742,Directed,1
169122143,972451742,Directed,1
1543913862,972451742,Directed,1
755316620,972451742,Directed,1
903639980,972451742,Directed,1
345944506,972451742,Directed,1
1308602820,972451742,Directed,1
138098169,972451742,Directed,1
501944828,972451742,Directed,1
831804464,62416799,Directed,1
2163310968,62416799,Directed,1
551174114,62416799,Directed,1
67318883,2447159280,Directed,1
630367566,2447159280,Directed,1
3404645212,2447159280,Directed,1
75919854,2447159280,Directed,1
704783919930068994,792520470818123777,Directed,1
401477209,792520470818123777,Directed,1
195830419,792520470818123777,Directed,1
764021907171663872,792520470818123777,Directed,1
3108464907,792520470818123777,Directed,1
2163310968,792520470818123777,Directed,1
1092215178,792520470818123777,Directed,1
4893140956,792520470818123777,Directed,1
501944828,792520470818123777,Directed,1
2333848675,740670272106311680,Directed,1
335553215,740670272106311680,Directed,1
452944514,740670272106311680,Directed,1
344161473,740670272106311680,Directed,1
630367566,740670272106311680,Directed,1
3404645212,740670272106311680,Directed,1
1308602820,740670272106311680,Directed,1
501944828,740670272106311680,Directed,1
2163310968,1630493340,Directed,1
1339439076,1630493340,Directed,1
2811544063,1630493340,Directed,1
69729458,604555179,Directed,1
371736833,604555179,Directed,1
344992558,604555179,Directed,1
425096207,73543596,Directed,1
1363013874,73543596,Directed,1
1925093647,73543596,Directed,1
67318883,408694701,Directed,1
797971200,408694701,Directed,1
630367566,408694701,Directed,1
551174114,408694701,Directed,1
592007767,803364967323942912,Directed,1
181709561,803364967323942912,Directed,1
926535049,803364967323942912,Directed,1
461280342,363307336,Directed,1
2422623238,363307336,Directed,1
288246284,363307336,Directed,1
930518624,363307336,Directed,1
592007767,363307336,Directed,1
1031704176,363307336,Directed,1
237300872,363307336,Directed,1
2297687756,363307336,Directed,1
621285612,363307336,Directed,1
371736833,363307336,Directed,1
849339692,363307336,Directed,1
344992558,363307336,Directed,1
350224188,363307336,Directed,1
626328552,363307336,Directed,1
461280342,713134002,Directed,1
2422623238,713134002,Directed,1
288246284,713134002,Directed,1
820685731450552322,713134002,Directed,1
2740742208,713134002,Directed,1
930518624,713134002,Directed,1
203065438,713134002,Directed,1
335553215,713134002,Directed,1
729769684883615744,713134002,Directed,1
237300872,713134002,Directed,1
2394728189,713134002,Directed,1
849339692,713134002,Directed,1
3248658911,713134002,Directed,1
169122143,713134002,Directed,1
1686757266,713134002,Directed,1
2422623238,550817715,Directed,1
288246284,550817715,Directed,1
195830419,550817715,Directed,1
67318883,174415744,Directed,1
203065438,174415744,Directed,1
2601258594,174415744,Directed,1
335553215,174415744,Directed,1
1040695459,174415744,Directed,1
236918471,174415744,Directed,1
106086098,174415744,Directed,1
411064560,174415744,Directed,1
4759048456,174415744,Directed,1
533536556,174415744,Directed,1
2940722500,174415744,Directed,1
2717217147,174415744,Directed,1
108036479,174415744,Directed,1
2690340858,174415744,Directed,1
2333848675,1622001590,Directed,1
335553215,1622001590,Directed,1
3404645212,1622001590,Directed,1
704783919930068994,294753579,Directed,1
2422623238,294753579,Directed,1
288246284,294753579,Directed,1
401477209,294753579,Directed,1
67318883,294753579,Directed,1
4040881750,294753579,Directed,1
2333848675,294753579,Directed,1
335553215,294753579,Directed,1
195830419,294753579,Directed,1
2413096084,294753579,Directed,1
574221482,294753579,Directed,1
290650341,294753579,Directed,1
764021907171663872,294753579,Directed,1
795078984,294753579,Directed,1
568107376,294753579,Directed,1
2163310968,294753579,Directed,1
755316620,294753579,Directed,1
175334832,294753579,Directed,1
1308602820,294753579,Directed,1
501944828,294753579,Directed,1
114288729,701015995,Directed,1
237300872,701015995,Directed,1
195830419,701015995,Directed,1
1040695459,701015995,Directed,1
574221482,701015995,Directed,1
290650341,701015995,Directed,1
1004909329,701015995,Directed,1
2566158898,701015995,Directed,1
3248658911,701015995,Directed,1
350224188,701015995,Directed,1
626328552,701015995,Directed,1
1543913862,701015995,Directed,1
636429203,701015995,Directed,1
345944506,701015995,Directed,1
798600121,701015995,Directed,1
181709561,1634023357,Directed,1
106853150,1634023357,Directed,1
3248658911,1634023357,Directed,1
1092215178,1634023357,Directed,1
67318883,1487032254,Directed,1
797971200,1487032254,Directed,1
630367566,1487032254,Directed,1
75919854,1487032254,Directed,1
2422623238,136255136,Directed,1
625979067,136255136,Directed,1
344992558,136255136,Directed,1
345944506,136255136,Directed,1
294753579,799798398916423682,Directed,1
3404645212,799798398916423682,Directed,1
175334832,799798398916423682,Directed,1
75919854,799798398916423682,Directed,1
67318883,131497034,Directed,1
625979067,131497034,Directed,1
236918471,131497034,Directed,1
106086098,131497034,Directed,1
2304802170,131497034,Directed,1
53332060,501616581,Directed,1
2333848675,501616581,Directed,1
335553215,501616581,Directed,1
452944514,501616581,Directed,1
344161473,501616581,Directed,1
80641348,501616581,Directed,1
833776048487677956,1543913862,Directed,1
4040881750,1543913862,Directed,1
237300872,1543913862,Directed,1
1040695459,1543913862,Directed,1
1004909329,1543913862,Directed,1
1686757266,1543913862,Directed,1
636429203,1543913862,Directed,1
903639980,1543913862,Directed,1
798600121,1543913862,Directed,1
2747566647,2875840455,Directed,1
2333848675,2875840455,Directed,1
452944514,2875840455,Directed,1
1941673615,2875840455,Directed,1
69729458,2875840455,Directed,1
344161473,2875840455,Directed,1
138098169,2875840455,Directed,1
461280342,2740742208,Directed,1
2422623238,2740742208,Directed,1
288246284,2740742208,Directed,1
930518624,2740742208,Directed,1
203065438,2740742208,Directed,1
849339692,2740742208,Directed,1
636429203,2740742208,Directed,1
2811544063,2740742208,Directed,1
425096207,959891401,Directed,1
186600007,959891401,Directed,1
986846172,959891401,Directed,1
501944828,959891401,Directed,1
2297687756,357042122,Directed,1
181709561,357042122,Directed,1
1004909329,357042122,Directed,1
774339360,357042122,Directed,1
795078984,357042122,Directed,1
169122143,357042122,Directed,1
636429203,357042122,Directed,1
903639980,357042122,Directed,1
3108464907,594587648,Directed,1
294753579,594587648,Directed,1
2304802170,594587648,Directed,1
697562296059588608,701870028,Directed,1
2422623238,701870028,Directed,1
4040881750,701870028,Directed,1
2333848675,701870028,Directed,1
452944514,701870028,Directed,1
237300872,701870028,Directed,1
1040695459,701870028,Directed,1
69729458,701870028,Directed,1
344161473,701870028,Directed,1
290650341,701870028,Directed,1
1363013874,701870028,Directed,1
181709561,701870028,Directed,1
1004909329,701870028,Directed,1
3248658911,701870028,Directed,1
169122143,701870028,Directed,1
532567918,701870028,Directed,1
626328552,701870028,Directed,1
926535049,701870028,Directed,1
227821453,701870028,Directed,1
4893140956,701870028,Directed,1
2289439224,701870028,Directed,1
2748923637,182552527,Directed,1
2690340858,182552527,Directed,1
501944828,182552527,Directed,1
782277126468825089,2880853718,Directed,1
930518624,2880853718,Directed,1
67318883,2880853718,Directed,1
592007767,2880853718,Directed,1
114288729,2880853718,Directed,1
701362882429263872,2880853718,Directed,1
322233579,2880853718,Directed,1
106853150,2880853718,Directed,1
2940722500,2880853718,Directed,1
630367566,2880853718,Directed,1
636429203,2880853718,Directed,1
2289439224,2880853718,Directed,1
53332060,826846007874973697,Directed,1
452944514,826846007874973697,Directed,1
322233579,826846007874973697,Directed,1
704783919930068994,637089746,Directed,1
2422623238,637089746,Directed,1
288246284,637089746,Directed,1
401477209,637089746,Directed,1
2740742208,637089746,Directed,1
195830419,637089746,Directed,1
1040695459,637089746,Directed,1
4249561767,637089746,Directed,1
574221482,637089746,Directed,1
625979067,637089746,Directed,1
2394728189,637089746,Directed,1
3108464907,637089746,Directed,1
294753579,637089746,Directed,1
2163310968,637089746,Directed,1
1524419966,637089746,Directed,1
755316620,637089746,Directed,1
1686757266,637089746,Directed,1
891177368,637089746,Directed,1
900508574,637089746,Directed,1
1308602820,637089746,Directed,1
4893140956,637089746,Directed,1
501944828,637089746,Directed,1
401477209,206661587,Directed,1
2747566647,206661587,Directed,1
237300872,206661587,Directed,1
475746939,206661587,Directed,1
322233579,206661587,Directed,1
344992558,206661587,Directed,1
3248658911,206661587,Directed,1
2163310968,206661587,Directed,1
2304802170,206661587,Directed,1
926535049,206661587,Directed,1
1092215178,206661587,Directed,1
227821453,206661587,Directed,1
2289439224,206661587,Directed,1
400393919,1040273364,Directed,1
106853150,1040273364,Directed,1
533536556,1040273364,Directed,1
2723185474,1040273364,Directed,1
630367566,1040273364,Directed,1
1339439076,1040273364,Directed,1
2289439224,1040273364,Directed,1
2690340858,1040273364,Directed,1
2811544063,1040273364,Directed,1
67318883,3307936077,Directed,1
335553215,3307936077,Directed,1
737056442,3307936077,Directed,1
106086098,3307936077,Directed,1
322233579,735043266589102080,Directed,1
2748923637,735043266589102080,Directed,1
4759048456,735043266589102080,Directed,1
2723185474,735043266589102080,Directed,1
2717217147,735043266589102080,Directed,1
2690340858,735043266589102080,Directed,1
237300872,1153697755,Directed,1
1363013874,1153697755,Directed,1
2394728189,1153697755,Directed,1
630367566,1153697755,Directed,1
1524419966,1153697755,Directed,1
1543913862,1153697755,Directed,1
1558004148,1153697755,Directed,1
1339439076,1153697755,Directed,1
704783919930068994,4893140956,Directed,1
2422623238,4893140956,Directed,1
401477209,4893140956,Directed,1
237300872,4893140956,Directed,1
195830419,4893140956,Directed,1
1040695459,4893140956,Directed,1
574221482,4893140956,Directed,1
625979067,4893140956,Directed,1
236918471,4893140956,Directed,1
290650341,4893140956,Directed,1
621285612,4893140956,Directed,1
2394728189,4893140956,Directed,1
3108464907,4893140956,Directed,1
1004909329,4893140956,Directed,1
774339360,4893140956,Directed,1
344992558,4893140956,Directed,1
3248658911,4893140956,Directed,1
795078984,4893140956,Directed,1
169122143,4893140956,Directed,1
1543913862,4893140956,Directed,1
926535049,4893140956,Directed,1
755316620,4893140956,Directed,1
891177368,4893140956,Directed,1
900508574,4893140956,Directed,1
903639980,4893140956,Directed,1
1558004148,4893140956,Directed,1
798600121,4893140956,Directed,1
852527832198770690,4893140956,Directed,1
501944828,4893140956,Directed,1
114288729,2868721708,Directed,1
2297687756,2868721708,Directed,1
3248658911,2868721708,Directed,1
169122143,2868721708,Directed,1
636429203,2868721708,Directed,1
2163310968,778651615,Directed,1
1092215178,778651615,Directed,1
796800012122521600,778651615,Directed,1
2422623238,736366560,Directed,1
288246284,736366560,Directed,1
930518624,736366560,Directed,1
592007767,736366560,Directed,1
1040695459,736366560,Directed,1
181709561,736366560,Directed,1
2394728189,736366560,Directed,1
764021907171663872,736366560,Directed,1
1004909329,736366560,Directed,1
344992558,736366560,Directed,1
3248658911,736366560,Directed,1
169122143,736366560,Directed,1
626328552,736366560,Directed,1
2304802170,736366560,Directed,1
1524419966,736366560,Directed,1
926535049,736366560,Directed,1
636429203,736366560,Directed,1
175334832,736366560,Directed,1
1339439076,736366560,Directed,1
2289439224,736366560,Directed,1
138098169,736366560,Directed,1
592007767,451448801,Directed,1
53332060,451448801,Directed,1
2333848675,451448801,Directed,1
1031704176,451448801,Directed,1
237300872,451448801,Directed,1
69729458,451448801,Directed,1
2297687756,451448801,Directed,1
621285612,451448801,Directed,1
371736833,451448801,Directed,1
344992558,451448801,Directed,1
3248658911,451448801,Directed,1
169122143,451448801,Directed,1
2163310968,451448801,Directed,1
32660008,551174114,Directed,1
67318883,551174114,Directed,1
335553215,551174114,Directed,1
452944514,551174114,Directed,1
1941673615,551174114,Directed,1
69729458,551174114,Directed,1
625979067,551174114,Directed,1
246973630,551174114,Directed,1
106086098,551174114,Directed,1
233548506,551174114,Directed,1
598187305,551174114,Directed,1
797971200,551174114,Directed,1
106853150,551174114,Directed,1
294753579,551174114,Directed,1
795078984,551174114,Directed,1
630367566,551174114,Directed,1
47148388,551174114,Directed,1
900508574,551174114,Directed,1
175334832,551174114,Directed,1
798600121,551174114,Directed,1
1308602820,551174114,Directed,1
75919854,551174114,Directed,1
288246284,462282747,Directed,1
401477209,462282747,Directed,1
930518624,462282747,Directed,1
114288729,462282747,Directed,1
1031704176,462282747,Directed,1
344161473,462282747,Directed,1
2297687756,462282747,Directed,1
1004909329,462282747,Directed,1
774339360,462282747,Directed,1
636429203,462282747,Directed,1
930518624,2521229284,Directed,1
2601258594,2521229284,Directed,1
233548506,2521229284,Directed,1
986846172,2521229284,Directed,1
231187264,2521229284,Directed,1
47148388,2521229284,Directed,1
186600007,865363622,Directed,1
1363013874,865363622,Directed,1
986846172,865363622,Directed,1
436181325,865363622,Directed,1
2289439224,865363622,Directed,1
697562296059588608,2895284199,Directed,1
53332060,2895284199,Directed,1
344161473,2895284199,Directed,1
1004909329,2895284199,Directed,1
3248658911,2895284199,Directed,1
900508574,2895284199,Directed,1
1558004148,2895284199,Directed,1
195830419,399961979,Directed,1
630367566,399961979,Directed,1
1524419966,399961979,Directed,1
796800012122521600,399961979,Directed,1
335553215,337116246,Directed,1
1040695459,337116246,Directed,1
236918471,337116246,Directed,1
1524419966,337116246,Directed,1
108036479,337116246,Directed,1
1686757266,337116246,Directed,1
401477209,1666838509,Directed,1
67318883,1666838509,Directed,1
475746939,1666838509,Directed,1
697562296059588608,81516526,Directed,1
67318883,81516526,Directed,1
106086098,81516526,Directed,1
1363013874,81516526,Directed,1
4590125417,81516526,Directed,1
14668733,81516526,Directed,1
53332060,346130416,Directed,1
335553215,346130416,Directed,1
195830419,346130416,Directed,1
344161473,346130416,Directed,1
2297687756,346130416,Directed,1
1543913862,346130416,Directed,1
1308602820,346130416,Directed,1
501944828,346130416,Directed,1
425096207,2964744178,Directed,1
186600007,2964744178,Directed,1
592007767,2964744178,Directed,1
1363013874,2964744178,Directed,1
1925093647,2964744178,Directed,1
986846172,2964744178,Directed,1
67318883,54212599,Directed,1
797971200,54212599,Directed,1
551174114,54212599,Directed,1
75919854,54212599,Directed,1
425096207,2998351864,Directed,1
986846172,2998351864,Directed,1
436181325,2998351864,Directed,1
2748923637,2690340858,Directed,1
4759048456,2690340858,Directed,1
2723185474,2690340858,Directed,1
630367566,2690340858,Directed,1
2717217147,2690340858,Directed,1
1031704176,3212255231,Directed,1
621285612,3212255231,Directed,1
371736833,3212255231,Directed,1
344992558,3212255231,Directed,1
67318883,44912636,Directed,1
3404645212,44912636,Directed,1
1524419966,44912636,Directed,1
3193917928,44912636,Directed,1
425096207,2956361386,Directed,1
186600007,2956361386,Directed,1
344161473,2956361386,Directed,1
1363013874,2956361386,Directed,1
1925093647,2956361386,Directed,1
986846172,2956361386,Directed,1
1558004148,2956361386,Directed,1
501944828,2956361386,Directed,1
335553215,54145022,Directed,1
246973630,54145022,Directed,1
630367566,54145022,Directed,1
1524419966,54145022,Directed,1
75919854,54145022,Directed,1
67318883,1442895878,Directed,1
411064560,1442895878,Directed,1
797971200,1442895878,Directed,1
38666681,1442895878,Directed,1
551174114,1442895878,Directed,1
75919854,1442895878,Directed,1
856911339800932352,782277126468825089,Directed,1
856911339800932352,53332060,Directed,1
856911339800932352,345310824,Directed,1
856911339800932352,236918471,Directed,1
856911339800932352,106086098,Directed,1
856911339800932352,322233579,Directed,1
856911339800932352,106853150,Directed,1
856911339800932352,533536556,Directed,1
856911339800932352,2940722500,Directed,1
856911339800932352,630367566,Directed,1
856911339800932352,2163310968,Directed,1
856911339800932352,250912657,Directed,1
856911339800932352,4124637371,Directed,1
856911339800932352,2289439224,Directed,1
798186610583928833,32660008,Directed,1
798186610583928833,1536995378,Directed,1
798186610583928833,53332060,Directed,1
798186610583928833,2601258594,Directed,1
798186610583928833,946886773,Directed,1
798186610583928833,737056442,Directed,1
798186610583928833,106086098,Directed,1
798186610583928833,322233579,Directed,1
798186610583928833,411064560,Directed,1
798186610583928833,2748923637,Directed,1
798186610583928833,797971200,Directed,1
798186610583928833,4759048456,Directed,1
798186610583928833,533536556,Directed,1
798186610583928833,350224188,Directed,1
798186610583928833,231187264,Directed,1
798186610583928833,2723185474,Directed,1
798186610583928833,2940722500,Directed,1
798186610583928833,630367566,Directed,1
798186610583928833,2545544532,Directed,1
798186610583928833,47148388,Directed,1
798186610583928833,2717217147,Directed,1
798186610583928833,1524419966,Directed,1
798186610583928833,4124637371,Directed,1
798186610583928833,443551180,Directed,1
798186610583928833,75919854,Directed,1
798186610583928833,2690340858,Directed,1
835212755695198210,114288729,Directed,1
835212755695198210,701362882429263872,Directed,1
835212755695198210,1004909329,Directed,1
292400811,288246284,Directed,1
292400811,401477209,Directed,1
292400811,2163310968,Directed,1
292400811,227821453,Directed,1
292400811,75919854,Directed,1
745427082398732292,704783919930068994,Directed,1
745427082398732292,2422623238,Directed,1
745427082398732292,425096207,Directed,1
745427082398732292,32660008,Directed,1
745427082398732292,67318883,Directed,1
745427082398732292,4040881750,Directed,1
745427082398732292,2333848675,Directed,1
745427082398732292,335553215,Directed,1
745427082398732292,237300872,Directed,1
745427082398732292,195830419,Directed,1
745427082398732292,1040695459,Directed,1
745427082398732292,737056442,Directed,1
745427082398732292,625979067,Directed,1
745427082398732292,2297687756,Directed,1
745427082398732292,233548506,Directed,1
745427082398732292,290650341,Directed,1
745427082398732292,621285612,Directed,1
745427082398732292,411064560,Directed,1
745427082398732292,1363013874,Directed,1
745427082398732292,797971200,Directed,1
745427082398732292,294753579,Directed,1
745427082398732292,344992558,Directed,1
745427082398732292,3248658911,Directed,1
745427082398732292,3404645212,Directed,1
745427082398732292,169122143,Directed,1
745427082398732292,568107376,Directed,1
745427082398732292,2163310968,Directed,1
745427082398732292,1524419966,Directed,1
745427082398732292,1686757266,Directed,1
745427082398732292,900508574,Directed,1
745427082398732292,903639980,Directed,1
745427082398732292,175334832,Directed,1
745427082398732292,1308602820,Directed,1
745427082398732292,4893140956,Directed,1
745427082398732292,75919854,Directed,1
745427082398732292,501944828,Directed,1
450840581,1536995378,Directed,1
450840581,946886773,Directed,1
450840581,797971200,Directed,1
450840581,231187264,Directed,1
450840581,630367566,Directed,1
450840581,1524419966,Directed,1
450840581,4124637371,Directed,1
450840581,551174114,Directed,1
450840581,75919854,Directed,1
450840581,501944828,Directed,1
778452598814670848,401477209,Directed,1
778452598814670848,946886773,Directed,1
778452598814670848,737056442,Directed,1
778452598814670848,106086098,Directed,1
778452598814670848,411064560,Directed,1
778452598814670848,598187305,Directed,1
778452598814670848,797971200,Directed,1
778452598814670848,533536556,Directed,1
778452598814670848,2940722500,Directed,1
778452598814670848,630367566,Directed,1
778452598814670848,2545544532,Directed,1
778452598814670848,47148388,Directed,1
778452598814670848,2163310968,Directed,1
778452598814670848,1686757266,Directed,1
778452598814670848,900508574,Directed,1
778452598814670848,4124637371,Directed,1
778452598814670848,443551180,Directed,1
778452598814670848,75919854,Directed,1
778452598814670848,2811544063,Directed,1
734858958322667521,2422623238,Directed,1
734858958322667521,335553215,Directed,1
734858958322667521,2297687756,Directed,1
734858958322667521,2940722500,Directed,1
734858958322667521,4590125417,Directed,1
734858958322667521,175334832,Directed,1
943884296,106086098,Directed,1
943884296,443551180,Directed,1
943884296,501944828,Directed,1
245064364,67318883,Directed,1
245064364,114288729,Directed,1
245064364,946886773,Directed,1
245064364,797971200,Directed,1
245064364,294753579,Directed,1
214511627,2422623238,Directed,1
214511627,1536995378,Directed,1
214511627,4040881750,Directed,1
214511627,592007767,Directed,1
214511627,237300872,Directed,1
214511627,1040695459,Directed,1
214511627,69729458,Directed,1
214511627,106086098,Directed,1
214511627,290650341,Directed,1
214511627,621285612,Directed,1
214511627,181709561,Directed,1
214511627,344992558,Directed,1
214511627,3248658911,Directed,1
214511627,231187264,Directed,1
214511627,630367566,Directed,1
214511627,169122143,Directed,1
214511627,626328552,Directed,1
214511627,1524419966,Directed,1
214511627,926535049,Directed,1
214511627,903639980,Directed,1
214511627,1558004148,Directed,1
214511627,75919854,Directed,1
214511627,2289439224,Directed,1
214511627,138098169,Directed,1
3018620940,2422623238,Directed,1
3018620940,195830419,Directed,1
3018620940,475746939,Directed,1
3018620940,3108464907,Directed,1
3018620940,2163310968,Directed,1
855868820522766338,3108464907,Directed,1
855868820522766338,2163310968,Directed,1
855868820522766338,1308602820,Directed,1
4576344862,106086098,Directed,1
4576344862,533536556,Directed,1
4576344862,2940722500,Directed,1
4576344862,14398836,Directed,1
4576344862,4124637371,Directed,1
4576344862,38666681,Directed,1
4576344862,14668733,Directed,1
91815118,237300872,Directed,1
91815118,630367566,Directed,1
91815118,551174114,Directed,1
91815118,75919854,Directed,1
708592708944830464,782277126468825089,Directed,1
708592708944830464,592007767,Directed,1
708592708944830464,237300872,Directed,1
708592708944830464,1040695459,Directed,1
708592708944830464,625979067,Directed,1
708592708944830464,400393919,Directed,1
708592708944830464,236918471,Directed,1
708592708944830464,764021907171663872,Directed,1
708592708944830464,533536556,Directed,1
708592708944830464,3248658911,Directed,1
708592708944830464,630367566,Directed,1
708592708944830464,2304802170,Directed,1
708592708944830464,1524419966,Directed,1
708592708944830464,175334832,Directed,1
708592708944830464,1558004148,Directed,1
708592708944830464,4124637371,Directed,1
708592708944830464,345944506,Directed,1
708592708944830464,4893140956,Directed,1
708592708944830464,501944828,Directed,1
2591993874,3248658911,Directed,1
2591993874,2717217147,Directed,1
2591993874,798600121,Directed,1
2976628755,2422623238,Directed,1
2976628755,288246284,Directed,1
2976628755,401477209,Directed,1
2976628755,2747566647,Directed,1
2976628755,930518624,Directed,1
2976628755,592007767,Directed,1
2976628755,203065438,Directed,1
2976628755,1031704176,Directed,1
2976628755,237300872,Directed,1
2976628755,195830419,Directed,1
2976628755,106086098,Directed,1
2976628755,322233579,Directed,1
2976628755,621285612,Directed,1
2976628755,2394728189,Directed,1
2976628755,344992558,Directed,1
2976628755,3248658911,Directed,1
2976628755,169122143,Directed,1
2976628755,2163310968,Directed,1
2976628755,2304802170,Directed,1
2976628755,926535049,Directed,1
2976628755,1686757266,Directed,1
2976628755,80641348,Directed,1
2976628755,175334832,Directed,1
2976628755,345944506,Directed,1
2976628755,75919854,Directed,1
2976628755,2289439224,Directed,1
2976628755,138098169,Directed,1
724185110,195830419,Directed,1
724185110,294753579,Directed,1
724185110,4124637371,Directed,1
724185110,1308602820,Directed,1
724185110,75919854,Directed,1
