,id,label,politics,art,society,charity,interest
730,174256448,nurulu_,0,0,0,0,n/a
731,743245389701193730,bilalrdv,0.16756756756756758,0.1945945945945946,0.41081081081081083,0.22702702702702704,society
732,1058091331,haticeaynurr,0.10975609756097561,0.12195121951219512,0.6402439024390244,0.12804878048780488,society
733,795078984,SafiyeSideli,0.23225806451612904,0.16774193548387098,0.3225806451612903,0.27741935483870966,society
734,734512982076600320,TemimHocaoglu,0.2857142857142857,0.0,0.42857142857142855,0.2857142857142857,society
735,204943693,sen_a_nur,0,0,0,0,n/a
736,59789650,ruhavi,0.32432432432432434,0.0972972972972973,0.25405405405405407,0.32432432432432434,politics
737,199643477,aakkgul,0.30177514792899407,0.11242603550295859,0.28994082840236685,0.2958579881656805,politics
738,193458531,usamevahap,0.19658119658119658,0.20512820512820512,0.3504273504273504,0.24786324786324787,society
739,406425956,miailayda,0.22580645161290322,0.16774193548387098,0.3161290322580645,0.2903225806451613,society
740,706425190,Bsrayrkcglu,0,0,0,0,n/a
741,289263990,maligultekinn,0,0,0,0,n/a
742,333132152,sukrukibar,0.19,0.39,0.3,0.12,art
743,2717217147,semanurkonuk_,0.20441988950276244,0.17679558011049723,0.34806629834254144,0.27071823204419887,society
744,2380171328,carullah_rumi,0,0,0,0,n/a
745,729769684883615744,BekirZahid,0.11764705882352941,0.2647058823529412,0.4117647058823529,0.20588235294117646,society
746,3134017931,mertsaydogan,0,0,0,0,n/a
747,250294669,nbyerli,0,0,0,0,n/a
748,1475629471,iReMCaNaNN,0.20754716981132076,0.16981132075471697,0.33962264150943394,0.2830188679245283,society
749,615379361,reshadetimanov,0,0,0,0,n/a
750,428544418,seyharsanoy,0.21311475409836064,0.12568306010928962,0.28415300546448086,0.3770491803278688,charity
751,465416612,cakir_rusen,0.3333333333333333,0.1774193548387097,0.3172043010752688,0.17204301075268819,politics
752,2235158950,esbeyazz,0,0,0,0,n/a
753,2499850669,senaadibeke,0.16279069767441862,0.18604651162790697,0.37790697674418605,0.27325581395348836,society
754,345944506,zbakyildiz,0.14792899408284024,0.27218934911242604,0.3254437869822485,0.25443786982248523,society
755,1308602820,huzeyfeakkoyun,0.22285714285714286,0.1657142857142857,0.30857142857142855,0.3028571428571429,society
756,1545633186,YasinSaglam7,0,0,0,0,n/a
757,215003598,ahofu,0.13043478260869565,0.1793478260869565,0.41304347826086957,0.27717391304347827,society
758,851644884,talhaasil,0,0,0,0,n/a
759,1068208598,esihatun,0.13829787234042554,0.2074468085106383,0.39893617021276595,0.2553191489361702,society
760,214651351,nsugur,0.20540540540540542,0.12972972972972974,0.41621621621621624,0.24864864864864866,society
761,3064115962,mtalhakaan,0.34972677595628415,0.08743169398907104,0.2185792349726776,0.3442622950819672,politics
762,92721632,senerboztas,0.2185792349726776,0.08196721311475409,0.4098360655737705,0.2896174863387978,society
763,90976741,sismanadam,0.18232044198895028,0.143646408839779,0.4088397790055249,0.26519337016574585,society
764,3193917928,_elifcelebi,0.2111111111111111,0.06666666666666667,0.4888888888888889,0.23333333333333334,society
765,761450988,Freuudd,0.11229946524064172,0.26737967914438504,0.37433155080213903,0.24598930481283424,society
766,75919854,hakirim,0.1797752808988764,0.14606741573033707,0.43258426966292135,0.24157303370786518,society
767,1496437236,Mtn1907Snmz,0.14864864864864866,0.18243243243243243,0.42567567567567566,0.24324324324324326,society
768,2212590070,n/a,0,0,0,0,n/a
769,2289439224,ayasinoncu,0.20967741935483872,0.14516129032258066,0.3387096774193548,0.3064516129032258,society
770,618131962,Talha_Kose1,0.6131386861313869,0.072992700729927,0.17518248175182483,0.1386861313868613,politics
771,501944828,abadeeel,0.19008264462809918,0.03305785123966942,0.45454545454545453,0.32231404958677684,society
772,803581588349091840,SehirDance,0.2,0.6,0.2,0.0,art
773,96137728,AliTahaYilki,0.14210526315789473,0.1736842105263158,0.38421052631578945,0.3,society
774,795546530845442048,hilsehir,0.19047619047619047,0.20952380952380953,0.5047619047619047,0.09523809523809523,society
775,4128068103,zzahidec,0.05555555555555555,0.2222222222222222,0.6111111111111112,0.1111111111111111,society
776,61018639,cerenkenar,0.3918918918918919,0.08108108108108109,0.21621621621621623,0.3108108108108108,politics
